date,county,state,fips,cases,deaths
4/28/2020,Glenn,California,6021,5,0
4/28/2020,Humboldt,California,6023,53,0
4/28/2020,Imperial,California,6025,304,8
4/28/2020,Inyo,California,6027,20,1
4/28/2020,Kern,California,6029,865,5
4/28/2020,Kings,California,6031,79,1
4/28/2020,Lake,California,6033,6,0
4/28/2020,Los Angeles,California,6037,20976,1000
4/28/2020,Madera,California,6039,45,2
4/28/2020,Marin,California,6041,227,12
4/28/2020,Mariposa,California,6043,1,0
4/28/2020,Mendocino,California,6045,11,0
4/28/2020,Merced,California,6047,116,3
4/28/2020,Mono,California,6051,26,1
4/28/2020,Monterey,California,6053,191,5
4/28/2020,Napa,California,6055,67,2
4/28/2020,Nevada,California,6057,41,1
4/28/2020,Orange,California,6059,2198,42
4/28/2020,Placer,California,6061,145,8
4/28/2020,Plumas,California,6063,4,0
4/28/2020,Riverside,California,6065,3735,141
4/28/2020,Sacramento,California,6067,1053,41
4/28/2020,San Benito,California,6069,50,2
4/28/2020,San Bernardino,California,6071,1827,85
4/28/2020,San Diego,California,6073,3378,128
4/28/2020,San Francisco,California,6075,1471,23
4/28/2020,San Joaquin,California,6077,529,25
4/28/2020,San Luis Obispo,California,6079,173,1
4/28/2020,San Mateo,California,6081,1099,48
4/28/2020,Santa Barbara,California,6083,477,7
4/28/2020,Santa Clara,California,6085,2122,107
4/28/2020,Santa Cruz,California,6087,125,2
4/28/2020,Shasta,California,6089,31,4
4/28/2020,Siskiyou,California,6093,5,0
4/28/2020,Solano,California,6095,254,4
4/28/2020,Sonoma,California,6097,228,2
4/28/2020,Stanislaus,California,6099,324,10
4/28/2020,Sutter,California,6101,29,2
4/28/2020,Tehama,California,6103,1,1
4/28/2020,Tulare,California,6107,578,35
4/28/2020,Tuolumne,California,6109,4,0
4/28/2020,Ventura,California,6111,513,17
4/28/2020,Yolo,California,6113,162,16
4/28/2020,Yuba,California,6115,17,1
4/29/2020,Alameda,California,6001,1589,59
4/29/2020,Alpine,California,6003,1,0
4/29/2020,Amador,California,6005,7,0
4/29/2020,Butte,California,6007,16,0
4/29/2020,Calaveras,California,6009,13,0
4/29/2020,Colusa,California,6011,3,0
4/29/2020,Contra Costa,California,6013,866,25
4/29/2020,Del Norte,California,6015,3,0
4/29/2020,El Dorado,California,6017,44,0
4/29/2020,Fresno,California,6019,538,7
4/29/2020,Glenn,California,6021,5,0
4/29/2020,Humboldt,California,6023,54,0
4/29/2020,Imperial,California,6025,319,8
4/29/2020,Inyo,California,6027,20,1
4/29/2020,Kern,California,6029,882,6
4/29/2020,Kings,California,6031,96,1
4/29/2020,Lake,California,6033,6,0
4/29/2020,Los Angeles,California,6037,22485,1056
4/29/2020,Madera,California,6039,46,2
4/29/2020,Marin,California,6041,235,13
4/29/2020,Mariposa,California,6043,1,0
4/29/2020,Mendocino,California,6045,12,0
4/29/2020,Merced,California,6047,118,3
4/29/2020,Mono,California,6051,26,1
4/29/2020,Monterey,California,6053,206,5
4/29/2020,Napa,California,6055,67,2
4/29/2020,Nevada,California,6057,41,1
4/29/2020,Orange,California,6059,2324,44
4/29/2020,Placer,California,6061,145,8
4/29/2020,Plumas,California,6063,4,0
4/29/2020,Riverside,California,6065,3942,143
4/29/2020,Sacramento,California,6067,1068,42
4/29/2020,San Benito,California,6069,50,2
4/29/2020,San Bernardino,California,6071,1928,89
4/29/2020,San Diego,California,6073,3432,133
4/29/2020,San Francisco,California,6075,1490,23
4/29/2020,San Joaquin,California,6077,540,25
4/29/2020,San Luis Obispo,California,6079,181,1
4/29/2020,San Mateo,California,6081,1136,48
4/29/2020,Santa Barbara,California,6083,485,8
4/29/2020,Santa Clara,California,6085,2134,108
4/29/2020,Santa Cruz,California,6087,127,2
4/29/2020,Shasta,California,6089,31,4
4/29/2020,Siskiyou,California,6093,5,0
4/29/2020,Solano,California,6095,254,5
4/29/2020,Sonoma,California,6097,232,2
4/29/2020,Stanislaus,California,6099,339,11
4/29/2020,Sutter,California,6101,30,2
4/29/2020,Tehama,California,6103,1,1
4/29/2020,Tulare,California,6107,626,36
4/29/2020,Tuolumne,California,6109,4,0
4/29/2020,Ventura,California,6111,517,17
4/29/2020,Yolo,California,6113,163,16
4/29/2020,Yuba,California,6115,17,1
4/30/2020,Alameda,California,6001,1624,63
4/30/2020,Alpine,California,6003,1,0
4/30/2020,Amador,California,6005,7,0
4/30/2020,Butte,California,6007,16,0
4/30/2020,Calaveras,California,6009,13,0
4/30/2020,Colusa,California,6011,3,0
4/30/2020,Contra Costa,California,6013,891,27
4/30/2020,Del Norte,California,6015,3,0
4/30/2020,El Dorado,California,6017,44,0
4/30/2020,Fresno,California,6019,564,7
4/30/2020,Glenn,California,6021,5,0
4/30/2020,Humboldt,California,6023,54,0
4/30/2020,Imperial,California,6025,333,8
4/30/2020,Inyo,California,6027,20,1
4/30/2020,Kern,California,6029,910,7
4/30/2020,Kings,California,6031,96,1
4/30/2020,Lake,California,6033,7,0
4/30/2020,Los Angeles,California,6037,23182,1111
4/30/2020,Madera,California,6039,46,2
4/30/2020,Marin,California,6041,237,13
4/30/2020,Mariposa,California,6043,3,0
4/30/2020,Mendocino,California,6045,12,0
4/30/2020,Merced,California,6047,125,3
4/30/2020,Mono,California,6051,26,1
4/30/2020,Monterey,California,6053,213,5
4/30/2020,Napa,California,6055,68,2
4/30/2020,Nevada,California,6057,41,1
4/30/2020,Orange,California,6059,2421,45
4/30/2020,Placer,California,6061,147,8
4/30/2020,Plumas,California,6063,4,0
4/30/2020,Riverside,California,6065,4031,149
4/30/2020,Sacramento,California,6067,1077,43
4/30/2020,San Benito,California,6069,51,2
4/30/2020,San Bernardino,California,6071,2058,93
4/30/2020,San Diego,California,6073,3627,140
4/30/2020,San Francisco,California,6075,1502,25
4/30/2020,San Joaquin,California,6077,543,25
4/30/2020,San Luis Obispo,California,6079,184,1
4/30/2020,San Mateo,California,6081,1177,50
4/30/2020,Santa Barbara,California,6083,496,8
4/30/2020,Santa Clara,California,6085,2163,112
4/30/2020,Santa Cruz,California,6087,131,2
4/30/2020,Shasta,California,6089,31,4
4/30/2020,Siskiyou,California,6093,5,0
4/30/2020,Solano,California,6095,268,5
4/30/2020,Sonoma,California,6097,244,2
4/30/2020,Stanislaus,California,6099,374,13
4/30/2020,Sutter,California,6101,30,2
4/30/2020,Tehama,California,6103,1,1
4/30/2020,Tulare,California,6107,640,40
4/30/2020,Tuolumne,California,6109,4,0
4/30/2020,Ventura,California,6111,535,18
4/30/2020,Yolo,California,6113,164,16
4/30/2020,Yuba,California,6115,18,1
5/1/2020,Alameda,California,6001,1657,63
5/1/2020,Alpine,California,6003,1,0
5/1/2020,Amador,California,6005,7,0
5/1/2020,Butte,California,6007,16,0
5/1/2020,Calaveras,California,6009,13,0
5/1/2020,Colusa,California,6011,3,0
5/1/2020,Contra Costa,California,6013,907,28
5/1/2020,Del Norte,California,6015,3,0
5/1/2020,El Dorado,California,6017,47,0
5/1/2020,Fresno,California,6019,615,8
5/1/2020,Glenn,California,6021,5,0
5/1/2020,Humboldt,California,6023,54,0
5/1/2020,Imperial,California,6025,358,8
5/1/2020,Inyo,California,6027,20,1
5/1/2020,Kern,California,6029,941,8
5/1/2020,Kings,California,6031,123,1
5/1/2020,Lake,California,6033,7,0
5/1/2020,Los Angeles,California,6037,24215,1172
5/1/2020,Madera,California,6039,46,2
5/1/2020,Marin,California,6041,240,13
5/1/2020,Mariposa,California,6043,13,0
5/1/2020,Mendocino,California,6045,12,0
5/1/2020,Merced,California,6047,134,3
5/1/2020,Mono,California,6051,26,1
5/1/2020,Monterey,California,6053,222,5
5/1/2020,Napa,California,6055,69,2
5/1/2020,Nevada,California,6057,41,1
